capital_ratio,leverage,liquidity_ratio,roa,asset_quality,network_centrality,num_connections,total_exposure,max_single_exposure,exposure_concentration,market_stress_index,interest_rate,market_volatility,past_defaults,risk_appetite,investment_volatility,lender_capital_ratio,lender_risk_appetite,loan_amount,default_prob,cascade_risk,defaulted_5_steps,defaulted_10_steps,cascade_triggered
0.02865345333676302,23.418816551304868,0.07648110883310304,0.0163588146839063,0.7858120752094426,0.33961556700478657,7,19.34219028266236,6.151059326038152,0.3691169116464788,0.2015453201306037,0.0524637773385622,0.020489905613482146,0,0.3783643953514712,0.10128798636597192,0.07376457442416168,0.41710732862936745,13.233554900605043,0.3636456151047159,0.3294013406575328,0,0,1
0.0380255196682756,12.954326192545144,0.0715263537028179,0.0021925819969805457,0.8165009521583794,0.1706214798289469,3,19.39416632795933,9.863088859320536,0.24842274905129055,0.673198820881477,0.045207266288906825,0.03490624101696907,0,0.5786703174793357,0.2973622925264839,0.08785389206657343,0.6926861247736672,23.970694361314884,0.4680154058248137,0.46727111336487476,0,0,1
0.10489051805991478,10.661296156862065,0.15980646088999537,0.004837361232120831,0.8937594805753566,0.3380875892974143,2,13.742873738052577,22.03987840980114,0.37017689796450337,0.10254596584941242,0.01615736024144898,0.01702884969408585,0,0.7637791856259438,0.09968802408978054,0.05818840812811899,0.7372832377989192,3.828520986203872,0.036605344122037836,0.15649932937017325,1,0,0
0.0690495741848267,12.799452983101915,0.07526700021065823,0.004969700758332595,0.9608770986920684,0.09703614958495216,7,10.632538341241684,8.047226106761116,0.19939998077386187,0.15995291324468358,0.024689615317748513,0.02439444239950386,0,0.471297786794906,0.14010404511495428,0.13323057551282744,0.5820779246660909,19.111929119115075,0.05252650329629224,0.10508406156515591,0,0,0
0.05071172795954308,22.770170193614437,0.10852582873297152,0.010318460025183078,0.8828644542453581,0.30966357192328053,4,31.48037206327888,8.431236972495025,0.2234767847091191,0.28357630883766083,0.07943529535091035,0.035438641735132045,0,0.7624174611811787,0.037050238693242726,0.13964936223388721,0.6508715665459914,5.003937607998621,0.4753366812254633,0.4849485817718394,0,0,0
0.03883134657358528,18.30336780545493,0.07721715446243538,0.011814098501801987,0.8658545724556576,0.35496176108848254,8,25.496388568570914,0.39953270807157165,0.4032831347663894,0.17621864032088366,0.04164156974523994,0.013027526645949944,0,0.3469881651820455,0.10140979636899067,0.10557803861672244,0.5919968414797092,26.9089619832381,0.18576844074083682,0.29125017986898233,0,0,0
0.057042203269884545,19.76782932187584,0.0865120874194409,0.025077916438297404,0.6897390588025155,0.23735317029714775,4,53.47906689827109,11.792588990326843,0.2772665716205841,0.5839373183737316,0.07536771668857012,0.029232849167662524,0,0.6051672318251311,0.18618191520971353,0.09948200300638159,0.6887351957321995,14.492163723615112,0.5960892244701075,0.7589923045391122,0,1,1
0.1212748202935875,7.885667524370243,0.26748022064650445,0.0006879974563164092,0.8119102907183655,0.3276933666814046,3,28.9314551433929,12.059924210695963,0.2932238799682372,0.9276502020734714,0.03138401962393969,0.08795838131167813,0,0.5518023727511844,0.5337183214973498,0.11504539315998799,0.23427218172106382,8.212438388601935,0.32828002480948787,0.6390782528564506,0,0,0
0.05929219644808159,5.664022203350685,0.08596628314196496,0.00927340157444578,0.8162397099782752,0.5110016057012347,8,9.072170900335163,19.91878819320439,0.26888520837595953,0.8682145783703527,0.05916913162413555,0.06223580603212904,0,0.5710217007692377,0.08810590087924305,0.0834911374904021,0.2521646798938717,8.616000251819504,0.24445687094854202,0.5213380188781352,0,0,1
0.06122418892603579,23.330351345398306,0.10057185872184854,0.006800941790796404,0.8658755256586824,0.33760858385387155,4,50.69956241442219,12.550715903833886,0.3830233425745251,0.702678036417341,0.07012981431259054,0.07888325442484825,0,0.5674162707359127,0.23496346708856627,0.08677334546270052,0.632796649397582,15.136473763987706,0.8871546774767555,0.8833486552982862,1,1,1
0.08478939932072374,15.323683483315628,0.14794893302739445,0.006057275357795514,0.8334068930912693,0.05246400157789928,4,27.97875778354717,6.107570307195653,0.31021315511415115,0.8865093930538315,0.05095259001926011,0.057177571647620135,0,0.6032649813347403,0.09467064289383288,0.1112882487250113,0.4191999694013969,25.462914648062956,0.4660323276734677,0.5513482039272765,0,1,0
0.061681096780393255,28.755121864262485,0.045454419293767014,0.011842141843088828,0.9721503908232626,0.2271533703817134,4,38.29939158680705,10.30322330309167,0.4352861061955299,0.4852639675638254,0.05662910712595391,0.023074654941920722,0,0.49470492478778455,0.1200145212661483,0.09009254251622595,0.32760885364563286,12.284687594646737,0.7089256571804574,0.6789685585252178,1,1,1
0.1366869002820198,9.106080171704717,0.33318183126310325,0.01145591906098238,0.9159772316574091,0.3176585390286222,1,55.516654314262325,33.6313078427053,0.18432110268531585,0.47676474549441883,0.06312590813532495,0.01679353209500469,0,0.6082137903274888,0.18534874017797748,0.07905918618712533,0.39610645510011244,10.76128373335894,0.029057965005925383,0.518511474087467,0,0,1
0.10589948204520415,19.859338571714723,0.09809214979052594,0.014088985528588928,0.7786032178726908,0.22349710165685963,7,41.32480750507065,27.12282128752008,0.5359316025589184,0.9208061999825193,0.038344423179234324,0.0582896892341502,0,0.2651241931072551,0.16969649394666886,0.16102120108574586,0.626230603355701,21.68643119726347,0.7012873849819982,0.8131367902248721,1,1,1
0.09003324137334884,20.44823831087498,0.05297024307287231,0.006727457330436922,0.7972912400042229,0.47592152284722344,6,30.05110282243681,12.442604207398771,0.3459813960636604,0.27503584906999445,0.05358922871441203,0.023099937321328392,0,0.7101070017915736,0.08312006085763719,0.1486340359227224,0.5272052216231523,21.75941192674676,0.4102424978666296,0.5215902910773293,0,1,0
0.07517465675387466,7.240802789628716,0.2884723431705582,-0.0007188186761769404,0.776741364717567,0.06661142093208562,4,32.63979414371858,7.53960294106531,0.3194268858874746,0.9106225905999689,0.05329738262266276,0.06993092451971081,0,0.6010630543000569,0.2892659700966725,0.054467100521697745,0.4451755659016708,4.590196636846509,0.2845085919947174,0.5118397203649546,0,0,1
0.13238342780809495,8.466432262527004,0.29615291941353816,0.010128202258361283,0.8976573547756738,0.3096284466502116,9,40.4791746718777,11.433919795298838,0.6566662591864678,0.6045624347154592,0.0548039937709879,0.015905353737359594,0,0.5886308513428233,0.26823582352199726,0.1337685546794269,0.4858113561985544,20.64376321801162,0.06827247648252231,0.4692938745667851,0,1,0
0.11697171154657376,13.454874821877487,0.09965783657449448,0.00425412386369293,0.9394310618485695,0.14705304325193105,5,117.94702383680186,3.6156301332182075,0.3922826492066625,0.6182454777677643,0.08053667207593496,0.01923180424371164,0,0.5920379859152991,0.29072928510820706,0.09679427152907726,0.5260548435541244,17.210352563150874,0.444473397613731,0.9339389534487234,1,0,1
0.06358212772710697,15.475168538983253,0.16624557817612273,0.028036451441159065,0.9807703800753187,0.3015584862832569,9,57.53998995789496,4.771516315303124,0.20008374216775637,0.17733344905091653,0.025800816611708407,0.008095450185617893,0,0.8465240037982488,0.3794506653132011,0.12739418017135415,0.6328377806893133,8.804128633894594,0.09139946423862143,0.444755410522563,0,0,1
0.06136887893298654,9.711302282922418,0.20911423498059206,0.011234120706433629,0.7833539051981415,0.476211680866561,6,25.587376475649833,8.543185205182068,0.11676048621967176,0.8378883475208077,0.07782829921131068,0.05577050206441576,0,0.4428340322161994,0.3001566862974562,0.08917494201548376,0.31697929978774514,15.090459950438632,0.2939713790813485,0.6375670451805248,0,1,1
0.03969556189135247,12.056388575956476,0.19695145787495727,0.007505383577003574,0.8922002484469435,0.2333350793067758,4,7.026609901649122,14.94133738234254,0.355427380136121,0.20934630128923273,0.05042684612871412,0.010651732250053083,0,0.41642324635478273,0.2835613343627055,0.17623235193410594,0.6567478839573182,21.494565551068085,0.06412470449439264,0.13235870409754041,0,0,0
0.057046440344511624,18.439150652963693,0.06133993942316254,0.013087926488154749,0.9554162633822406,0.2039437259293539,4,42.44474055346863,6.716955781157311,0.18318236479010563,0.4593067585816692,0.013324709082837685,0.03234935255438642,0,0.6655352034114961,0.041399667726689626,0.06000767920345152,0.6431700812845623,31.412423439115823,0.2939571679745827,0.4895275673490016,0,0,1
0.04525498710140253,17.010800328864942,0.09252135086430356,0.008569137395233897,0.9230352683132904,0.27056814385081746,8,3.876467803585211,20.15651928228183,0.15690514599270547,0.2765223323252219,0.07057532900332125,0.011402206155693127,0,0.23030670517210844,0.13053981549469804,0.10617224688254834,0.5846735572883011,36.953487681287264,0.11587735815967634,0.15498428981310303,0,0,0
0.08789288166713333,13.617124490258277,0.09511783182106945,0.013560341599153494,0.8514031944491288,0.24939624134188632,3,46.82958048287241,35.62392259958709,0.19084772158663446,0.3952914410740464,0.031330475171398406,0.033744601517222556,0,0.35985159294360264,0.07611703898853983,0.07351336428548559,0.6526093640469437,7.156380586749008,0.11900842287175842,0.43404506360009293,0,0,1
0.057176476321718905,23.089502274449032,0.07728918561477331,0.025076266229605577,0.5770588005306336,0.3640958326915479,6,20.974374628905665,5.307810063418169,0.45353024498614364,0.31714719575738565,0.08686705481541498,0.03693376911954244,0,0.6878990470008239,0.3174102219886806,0.13251490979502265,0.503024173655056,21.531470397503725,0.6837235112875829,0.5499802061082011,0,1,1
0.02454470280014727,22.16585685210454,0.09998775620750919,0.017337991376424562,0.8893313636139815,0.2005657417747759,4,126.49322308248209,6.315132688524221,0.29485463752917385,0.31179856651166565,0.06170017380559355,0.021176400391258066,0,0.3555965823966132,0.2279423700932653,0.12057514883550638,0.4448580389193414,10.595673525301766,0.587117063547459,0.944687755552322,1,0,0
0.09690423983451488,12.444690817362755,0.13928648233528945,0.0042787675547159235,0.7642609423902581,0.4389323202178626,8,24.298316081030386,2.424883335504253,0.06391511347105651,0.20390030895676148,0.04174855673028418,0.010524773917072686,0,0.495209444001709,0.06304345915037916,0.16039246769695104,0.5285891262092554,11.484424635824166,0.05595336621359939,0.2737997742951096,0,0,0
0.1302345592444993,7.583766285454921,0.1902027561692719,-0.0001886843887727932,0.9504254476637065,0.16484249127988018,2,7.756002584042405,8.675895893203606,0.08396463504778717,0.2016426178007223,0.062310502694004136,0.010196629191796992,1,0.392380145104152,0.05517923729905342,0.09246549204333779,0.5270546452162371,4.834254461157465,0.030762319032725444,0.11168476446052521,0,0,0
0.05665581028771282,10.234915307079666,0.11102718993738839,0.008565375777015747,0.9027763214425655,0.10220358038975379,9,84.43850314235596,3.572303578973576,0.1098005133326249,0.34649132666390237,0.06239013555499211,0.02449870276385736,0,0.25553912271424933,0.3126244679145507,0.11804062898098386,0.44488647620930494,18.351249009685883,0.11612987445814879,0.6200025370891611,0,0,1
0.08461123997729793,4.810731573561959,0.41643610974256473,0.0030235702519288378,0.8925556894652853,0.6235242228188684,6,141.86070212868515,31.809315729342984,0.3531094737273466,0.19859609973336548,0.08617049825692198,0.010835533668204144,0,0.6813303107865398,0.2906599023211851,0.14485978379260903,0.21375664753341034,25.753258248189432,0.04721221243885083,0.9476080534828876,0,0,1
0.0234946624740572,18.242359479520662,0.10277490549333851,0.011529117281519858,0.9547503852573387,0.0628348043369356,10,67.0772633343113,3.1717367930330282,0.3549256645995504,0.21025696177222336,0.04326194365381869,0.018485712830219353,0,0.6286258408915885,0.11090513200266344,0.1318995119371306,0.37756211094541975,23.698505150593483,0.23965609553730755,0.4831776373797218,0,0,0
0.13784263024995858,7.513232041249964,0.223297723505058,0.019087582767550577,0.839024215808537,0.2989817391748706,3,15.843072227922235,26.485026919969005,0.18990194958087422,0.30993527765046247,0.058748970269101496,0.01293774879543584,0,0.3568603133676028,0.22041954081367224,0.13729767566160514,0.5576949910074667,8.769231970156468,0.012105310879164317,0.19191249832101187,0,0,0
0.07534802959889182,9.58938921536156,0.22298514689985588,0.007828683711895847,0.6660038110389844,0.4765855114401088,6,21.301486329611027,10.328332115676016,0.4058402935253185,0.8393017079150198,0.07891581747067732,0.06478915409947018,0,0.4409767423247815,0.16649809867550885,0.1384465886488839,0.4424389594026106,21.144283917572736,0.3773492930764048,0.646997378803752,0,1,0
0.05889958489245631,12.526095721966003,0.2037797454099165,0.005176337528948655,0.7728979380007645,0.014299866157883635,3,88.82155480466587,18.889559937668228,0.3171900914625888,0.38994118806939504,0.032957317697390964,0.02144441990533115,0,0.49143020507869917,0.2040962016958288,0.1537330636071617,0.37595255666862676,8.152952670995115,0.1723421087535293,0.650864726295651,0,1,0
0.023091124516494716,25.465250152132064,0.01,0.01266070780701701,0.7641297656752626,0.30373068322646907,2,20.09431523557597,13.179169753167548,0.3156625930107206,0.9395234304273383,0.04520339657930824,0.08791624016300283,0,0.475044392645645,0.14939075924063214,0.09635096845993775,0.3039057253923929,1.420913780706241,0.9462148315530448,0.8193582512580716,0,1,1
0.05136355785811447,13.18749998533371,0.0724316861175311,0.008762437289586672,0.56390836226421,0.1577850290281645,10,47.74813071589538,2.547104846025227,0.14109770975432695,0.1585656135821857,0.04864904411534902,0.0386976711809779,0,0.40446896500485824,0.46722148887389336,0.12496287109958704,0.5212268969546279,23.967592377104307,0.27718922762160275,0.38704296295202745,0,0,1
0.03921492834162453,29.058651751981067,0.0679090110609627,0.02437124684127717,0.515919760916369,0.14178306557020715,9,24.08039599448621,9.601324434009863,0.3961028544325224,0.3409257772783909,0.07168859491393403,0.027468205686069003,0,0.35921814523521595,0.2512872568775117,0.12117758914131724,0.5473261049970819,21.130868226193545,0.7774705997415939,0.5180690970306714,1,1,1
0.08572546673554884,14.380917882990309,0.21845571838373753,0.023781677685765827,0.6338976684316927,0.6395289387989299,6,30.347318365608583,13.6815523379378,0.4337555204536571,0.3701797239147541,0.07758173975441507,0.03283094658500103,0,0.3398570031463318,0.07502117663639107,0.10020703680637738,0.42102504265592067,8.190245323234429,0.13887659600344085,0.5056248143120764,0,0,1
0.05220957820952668,15.63591302222958,0.02850547518203008,0.008910251316259969,0.5867301463552548,0.12049212551159076,4,58.15021678495664,8.932224256229324,0.3193353384290054,0.6306915209696122,0.01351444709880472,0.02304312585313896,0,0.744196955807898,0.28644697811119124,0.05861840188448781,0.6911854767017133,5.639816907209521,0.6792724981085125,0.7841595503858448,1,1,1
0.07366793114193852,13.042090210548373,0.1818090244342018,0.015552773974494056,0.9410343332843959,0.39083396855369973,5,9.980848598429553,20.165791297642272,0.4515923890499002,0.713070808797442,0.03981550384472565,0.03389686216360535,0,0.46411413111723093,0.2056964874009907,0.16617874041581454,0.4975202027093716,19.267987452623775,0.18318530814602055,0.38156054049532245,0,0,0
0.07817063053174073,16.342767701958195,0.0863535298113661,0.005797904804156918,0.9166773468016369,0.6387975105392746,8,25.26547893778359,4.324877026701799,0.48861069402020735,0.21181214280534502,0.0347553010593682,0.022453314454412458,0,0.6684758001312672,0.09295380355195265,0.13838568141638685,0.35014012779426196,41.285494529964886,0.20122925467219863,0.43923585181301067,0,1,1
0.05962998345115244,9.516688702517719,0.19157177074017143,0.010588666318267272,0.8888945222788234,0.2619334555338819,2,20.10367917916107,49.25193124341786,0.2923489188396031,0.7964712443739831,0.063039729762083,0.05880198232238647,0,0.6010571356414639,0.2311647995324945,0.06404215104147137,0.5973329335298404,16.224576061493902,0.2670055168486635,0.46398627045862334,1,1,0
0.033713505151068454,18.70021535855946,0.10001815976596505,0.005303512652766098,0.8243085083622644,0.1311684245450153,2,56.40291892595174,8.21406624835029,0.5749990373764842,0.3605829848148313,0.03341140227613655,0.024474649749172295,0,0.7123791667933235,0.09595876628787345,0.0686441907806992,0.42658595655554143,11.468358038366237,0.48583198340341155,0.6146646548507768,0,1,1
0.08333891801801221,15.702115983135393,0.211783284717757,0.013759419055474119,0.8905487029854859,0.0625841703177795,6,63.198869859667184,0.609001232345729,0.4919548688580492,0.6719274679062341,0.01927760998603854,0.04393858538837154,0,0.7311557710007596,0.3080862281780756,0.1183415317003942,0.3204386193484193,12.402774088606341,0.3586054589621857,0.6783581112364144,0,0,0
0.1408137390831888,11.634463166066894,0.1966414352046099,0.013687669134858417,0.7814052761494992,0.23525607823412714,4,50.43488568596686,23.357293445614996,0.38110837089648947,0.16618073061459418,0.03557489388972892,0.0298458186789699,0,0.5267379362778385,0.19644516883157956,0.07210493505521928,0.5822898859025062,7.252918161785838,0.04463146930836709,0.3367285452361191,0,1,0
0.10398453568153922,8.56688187193926,0.323341901351993,-0.005198446811374279,0.8262979180240049,0.33519269720575523,4,42.42971382444884,2.5288658564037854,0.3551616615889388,0.7900939005837014,0.07055854843553822,0.03247951540343561,0,0.5581092665176214,0.23568836084390002,0.09713245134872775,0.6843846646181684,6.198416910219537,0.20139066331052385,0.6297627131249272,0,0,1
0.10699092627667486,9.823147630310139,0.12673387408294612,0.015381763902881127,0.8921480088798118,0.3335459277827169,5,10.213840486803774,7.4207339863854935,0.4312175286237391,0.4390459086005949,0.0660580732795952,0.034810933317385495,0,0.5155001346840515,0.5750944955201615,0.09588654027455269,0.4830097120986798,17.257011372477805,0.12678778050446446,0.24706108177548639,0,1,0
0.1562736270974031,8.40120224385966,0.26594623417335,0.014192304154756155,0.9860736498491011,0.3284194196348209,8,44.715966685564865,21.59751896029053,0.10700518930477118,0.9351645130755554,0.060794950131609404,0.07420851480087928,0,0.4581046382350444,0.2702306912143411,0.10659291885841508,0.46689227406070827,20.32081607880135,0.11249307835655077,0.6515934469797684,0,0,0
0.03576370957572318,22.31729738152629,0.11675729623350331,0.013189147774373211,0.8395421932259026,0.11645014937435905,2,21.715774973862025,0.6233118231156436,0.39533615244516646,0.0910598964940636,0.059265858197621896,0.014421298276695884,0,0.5803456846984498,0.29153257331213644,0.14142858457496044,0.37420278670967405,11.725962160404478,0.28234312003453543,0.1955487958986838,0,0,0
0.06204116028719539,14.62863773796499,0.1653309893490961,0.02087791404029615,0.7797429876594661,0.29292762952208656,6,46.19356056844944,16.39484193786105,0.24675513850688766,0.4522584064853209,0.03808633408531448,0.020746265455071855,0,0.5379071001288103,0.44143207420060665,0.14318131752873203,0.45516103970157473,24.408746972155846,0.2195176435492023,0.5222565259494786,0,0,1
0.08603863370237408,11.269556791101298,0.11024124937930829,0.011945772586017808,0.7858023321182329,0.4253543475919259,4,21.026550408097265,4.333736323566173,0.3042972675888803,0.2531967465051931,0.054505632638140684,0.02250651502771736,0,0.2802446678696499,0.12477244096559464,0.13329356335650552,0.4809257144643653,20.64760837676349,0.06353580136493674,0.2666613557229363,0,0,0
0.07072705204848026,12.345791419216173,0.04776837391536957,0.002890770827944085,0.9034268625474858,0.42825134242338414,3,108.67358755843651,30.037651886705245,0.5071229431190298,0.7307849865571905,0.07374288170609183,0.0544690800816324,0,0.5989875682031203,0.07938840532797192,0.10547638162449802,0.41675433974414594,4.804904118810494,0.7013249263144615,0.9738023244677381,1,0,1
0.05395794628676458,14.303992249064237,0.17501588556099767,0.01711738268840101,0.8588933644653995,0.4324077215243684,3,45.525783835865084,9.834660244652673,0.13092365807460457,0.1344374133659195,0.056971202043061483,0.014210492653910344,0,0.7073135680297781,0.15643456122433136,0.16134267169976532,0.33183342676433564,15.59717636837663,0.07973366479682475,0.3993227953995896,0,0,1
0.06434266979405018,14.722835433140304,0.30356683508030013,0.013473657422895087,0.7659896308745865,0.324898196282875,8,4.6948079041646045,5.777416363186795,0.5034882823134016,0.18366014928302885,0.032035517457168136,0.009158553984103642,1,0.35824651788703643,0.170689818534187,0.1266927683956732,0.4605819615536364,14.49052098992084,0.12646146411450454,0.1569702146551956,0,0,0
0.08689900181478379,6.102166958350326,0.2637090889926654,0.0016784103123562155,0.9627243548902636,0.049314381476687076,3,18.889778056234142,1.8230656046948572,0.3402519259645335,0.29218893314076544,0.07157951250414635,0.03351343160574427,0,0.39737912465810465,0.09228062138278283,0.0757936339319861,0.16907111408072623,3.8470903100063474,0.014905072097718191,0.13393743645293962,0,0,0
0.11309924581500888,5.480136949347884,0.2517158796210393,0.0143393008284896,0.8568086083987922,0.1032425775467591,5,111.88058668440192,11.87510788956159,0.36859100734532435,0.9174814879627067,0.02364404770869547,0.047421240684329485,0,0.40183756766697365,0.4551236311622259,0.12790844703830556,0.5944809466663057,2.4743200494195245,0.20412657152956967,0.9127256016727237,0,0,0
0.034543721381097736,10.682951831061763,0.2573819601426477,0.014784793240379731,0.6975570240074197,0.4416920401823138,7,11.357981450535718,9.291255092349852,0.33562961771498856,0.31910389715804127,0.06047853853369261,0.024865892674567017,0,0.5732018948821619,0.029410779328881004,0.13638634280405246,0.38532518984136227,5.05215524065084,0.06971951901177778,0.23907061505026356,0,0,0
0.06552054212189479,20.00865753873934,0.08243101846959507,0.014379842372815446,0.93946755036828,0.08311636890479508,4,57.22186343537701,15.492354287401408,0.3151036984627727,0.9745027625677323,0.0598266539296201,0.1299704379605921,0,0.13795255808354434,0.4453908911086828,0.10294011969173866,0.7199982698736396,21.107220948273692,0.8995259789322775,0.8950781027628995,1,1,1
0.06271489293696839,12.603282481967717,0.10295561709660386,-0.0009680418238555925,0.6751563781295781,0.4886266965538997,4,3.6524321978366197,4.0944057499132684,0.5090516011697173,0.11665575463295891,0.024757504871918357,0.013886750693372597,0,0.47598200057209733,0.09809407204714526,0.11434354539078868,0.7300427858763597,10.010881399193892,0.13037682890415386,0.18581495561473588,0,1,0
0.14127011272765536,7.041014065201513,0.17782657147282818,0.026842379435666495,0.9120503062596226,0.6447929211089934,6,56.25082628526131,14.340244093840775,0.3443352586552545,0.5001312439419555,0.06273950306194234,0.03447030610805218,0,0.5944962040351032,0.11687949575188177,0.1318165726653238,0.570586019771479,17.656365994801362,0.04656458301580626,0.6943290236211381,0,0,0
0.06441242085068315,12.258422848219443,0.05416527980140827,0.01299609866875928,0.8102347095690768,0.5912857159103163,4,43.675685972240565,16.968332265964136,0.06598235496117281,0.19763195636908076,0.06593018403434411,0.013860914809986934,0,0.24149406857193675,0.17510631674465316,0.1045168671193667,0.2534202882187204,14.678544987680127,0.0857352466136848,0.49019136822439174,0,0,0
0.14610203192066262,7.876471600279742,0.1450597837998028,0.018327633390382316,0.5626332883166751,0.13336535520677625,5,25.3383012772956,2.8999016782269393,0.36588982647730367,0.25055785221200627,0.05919622445020759,0.01707003873387989,0,0.5010861986057861,0.09344581492146978,0.09201882576011518,0.5355682872047371,6.804537769756328,0.02818269140120025,0.176401851121865,0,0,1
0.09094966635409094,6.973607270973208,0.3859466403816195,0.019336966304026378,0.67903454206475,0.4047331795814691,7,46.89853473227249,11.583173197301909,0.42663624486041607,0.3824135599078499,0.04262771398468136,0.0323835732269659,0,0.3617894668122726,0.13302972008996425,0.0904307354618393,0.6026434610439764,10.081471872752626,0.027022749568099712,0.46110082643135814,0,0,0
0.03238919329552602,22.863949070460134,0.04780461837881101,0.009630703591443461,0.9344588856803064,0.25825918813765386,5,8.549545782376308,2.9618251136615896,0.3819180758146495,0.3228753308847766,0.056435366499344775,0.017998947174360284,0,0.5703497435622884,0.05881421292020991,0.12001464709374454,0.4146336100300006,21.343677239384554,0.40291899347673377,0.2815382264660975,0,0,0
0.09649403481572194,15.622277247469945,0.21230824989389724,0.01480093164195605,0.8737654586781797,0.28567630928790494,5,15.122115911775252,11.47900746322697,0.3211801948548548,0.2698474245303764,0.046376693766178,0.009179734270398861,2,0.7595981763984205,0.08442432137764229,0.09139254554276506,0.45151065197892426,27.277428599216655,0.42560360570327627,0.32761200388617423,1,1,1
0.09788305218091428,9.194870675757631,0.12932960829346074,0.009311243035466028,0.9743207746982507,0.439661314914815,6,24.245915243035114,15.364887180009879,0.31589525681787517,0.6889955157197233,0.052592549401716454,0.04739646050224644,0,0.7189249848098146,0.1883604700617879,0.15105340154037628,0.5306318658012021,17.477457618933077,0.18572108591794423,0.5029088503160721,0,0,1
0.043467889279427435,7.44279851438877,0.073203071729662,0.004423241193898511,0.5,0.17128005968711518,3,57.414676563004036,6.230243038419401,0.22016944733410904,0.4349039115390572,0.06096690845838733,0.01744091564262965,0,0.6104847663081194,0.16002671286969108,0.14526341455584219,0.270620117901613,46.06028399792802,0.2317826902664006,0.5451074425927703,1,0,1
